,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
4565,1,0,3.9,56,0,58,181,300.0,1682
4566,1,0,3.7,195,0,58,903,400.0,1860
4567,1,0,3.9,187,0,58,229,600.0,284
4568,1,0,3.5,177,0,58,156,500.0,786
4569,1,0,3.9,124,0,58,940,400.0,1179
4570,0,0,4.0,213,0,58,1138,500.0,1914
4571,1,0,3.0,96,0,58,940,300.0,276
4572,1,0,3.6,59,0,58,254,500.0,1914
4573,0,0,3.8,58,0,58,1227,300.0,1914
4574,0,0,3.9,41,0,3,150,200.0,1914
4575,1,0,3.9,357,0,58,940,400.0,1528
4576,1,0,3.3,334,0,58,217,400.0,759
4577,0,0,3.8,87,0,58,642,250.0,1914
4578,1,0,3.8,60,0,58,156,300.0,77
4579,1,0,3.9,138,0,58,1044,300.0,1914
4580,1,0,3.1,40,0,58,903,400.0,1914
4581,1,0,3.5,283,0,58,157,350.0,1914
4582,1,0,3.6,474,0,58,975,450.0,1517
4583,1,0,2.9,42,0,58,1131,250.0,1710
4584,1,0,3.7,61,0,58,679,450.0,1585
4585,1,0,3.7,184,0,58,669,400.0,436
4586,0,0,3.0,67,0,58,1258,300.0,1914
4587,0,0,2.4,221,0,58,903,550.0,1914
4588,1,0,2.6,473,0,58,778,600.0,1914
4589,0,0,4.0,40,0,8,161,400.0,1914
4590,0,0,3.5,42,0,58,1013,400.0,1914
4591,0,0,2.7,76,0,58,940,500.0,1914
4592,0,0,2.6,75,0,58,1137,400.0,1914
4593,0,0,3.6,34,0,58,778,650.0,1914
4594,0,0,2.8,60,0,58,1050,250.0,1914
4595,1,0,3.4,147,0,58,814,400.0,1914
4596,1,0,3.1,89,0,58,1083,350.0,1914
4597,1,0,3.7,178,0,58,940,400.0,1072
4598,1,0,2.9,177,0,58,940,300.0,1200
4599,1,0,2.9,127,0,58,457,300.0,211
4600,1,0,2.9,257,0,58,903,250.0,1914
4601,1,1,4.0,150,34,19,564,1100.0,1914
4602,0,0,4.2,221,34,12,408,200.0,1914
4603,1,0,4.1,60,34,12,362,600.0,1914
4604,0,0,4.7,14654,37,15,266,900.0,1914
4605,0,1,4.7,10413,37,20,1040,1400.0,1914
4606,1,0,4.6,4650,39,43,26,1500.0,581
4607,0,1,4.4,1533,37,50,884,2000.0,1914
4608,0,1,4.5,3902,37,56,692,1000.0,1914
4609,0,1,4.5,2225,39,20,881,1100.0,1914
4610,1,1,4.5,3125,37,20,973,1500.0,597
4611,0,1,4.2,1721,37,19,514,1200.0,1914
4612,1,1,4.4,2493,3,53,1059,900.0,1914
4613,0,1,4.7,3852,26,19,1042,1600.0,1914
4614,1,1,4.5,3458,37,19,1103,1300.0,1914
4615,0,1,4.5,2540,37,5,577,1300.0,1914
4616,0,0,4.3,2349,37,53,690,1400.0,1914
4617,0,0,4.5,3826,37,12,378,800.0,1914
4618,0,1,4.5,6348,39,5,864,1600.0,1914
4619,0,1,4.3,1520,37,19,886,700.0,1914
4620,1,1,4.9,2178,37,20,105,1500.0,1879
4621,1,1,4.4,4315,26,48,505,1600.0,900
4622,0,0,4.7,3197,37,15,421,750.0,1914
4623,1,1,4.2,2616,37,19,415,1300.0,1914
4624,0,1,4.7,4845,37,19,750,1500.0,1914
4625,0,1,4.1,2456,26,19,1183,1000.0,1914
4626,0,1,4.8,4390,37,4,518,1000.0,1914
4627,0,1,4.6,319,26,19,1135,1300.0,1914
4628,1,1,4.4,455,39,20,903,1500.0,1914
4629,0,1,4.4,110,37,43,1164,1500.0,1914
4630,0,1,4.6,866,36,50,550,1400.0,1914
4631,0,1,4.6,4947,37,25,630,1800.0,1914
4632,1,0,4.3,3447,39,19,903,600.0,1914
4633,0,1,4.5,1932,37,50,508,1400.0,1914
4634,0,0,4.0,2729,37,12,318,1300.0,1914
4635,1,0,4.4,7210,37,19,238,600.0,245
4636,0,1,4.2,1214,26,19,1181,1200.0,1914
4637,0,1,4.3,1201,26,5,630,1500.0,1914
4638,1,1,4.4,3667,37,19,490,1400.0,1121
4639,0,1,4.4,1213,36,49,29,1200.0,1914
4640,0,1,3.9,1771,26,4,698,1300.0,1914
4641,1,1,4.5,710,39,19,785,1500.0,315
4642,0,1,4.1,782,35,19,1084,1500.0,1914
4643,0,1,4.1,1786,37,19,11,1000.0,1914
4644,0,1,4.3,956,3,20,1118,1000.0,1914
4645,0,1,4.0,2151,37,43,507,1000.0,1914
4646,0,0,4.4,159,37,16,376,600.0,1914
4647,1,0,3.9,682,27,19,1095,650.0,516
4648,0,1,4.5,678,37,19,487,1400.0,1914
4649,0,0,4.3,2296,37,19,51,800.0,1914
4650,1,1,4.3,2563,37,4,551,1200.0,1825
4651,1,0,4.4,1944,27,19,184,800.0,1074
4652,1,1,4.1,1078,27,19,940,1000.0,1914
4653,1,1,4.4,1851,38,19,420,1100.0,1914
4654,1,1,4.4,677,39,19,1089,1500.0,701
4655,1,1,4.1,1697,37,19,940,1200.0,1746
4656,1,1,4.2,1365,39,20,96,1400.0,1343
4657,0,0,3.8,1159,37,19,41,650.0,1914
4658,1,0,4.3,1587,37,19,117,550.0,1833
4659,1,1,4.0,1851,38,19,903,600.0,1914
4660,0,1,4.3,2241,37,19,493,1100.0,1914
4661,1,1,4.1,454,26,19,557,700.0,636
4662,1,1,4.2,541,37,25,998,1000.0,1138
4663,0,1,4.3,1463,37,12,323,800.0,1914
4664,1,0,3.8,120,20,19,235,600.0,1259
4665,1,1,4.3,1800,37,21,530,900.0,1716
4666,1,0,4.1,6875,37,19,1105,750.0,1639
4667,0,0,4.1,435,37,19,951,500.0,1914
4668,1,1,4.4,383,37,20,865,1500.0,655
4669,1,1,4.4,197,37,12,401,800.0,226
4670,0,0,4.5,729,37,19,866,1200.0,1914
4671,0,0,4.0,335,27,19,919,550.0,1914
4672,1,0,4.4,939,37,12,348,900.0,1526
4673,1,1,4.2,468,37,12,309,800.0,1158
4674,1,0,4.7,1022,39,16,344,550.0,1914
4675,1,1,4.1,587,26,20,551,1200.0,1136
4676,0,1,4.4,464,36,12,320,800.0,1914
4677,1,0,4.1,956,26,19,1273,600.0,27
4678,0,1,4.5,546,37,12,328,900.0,1914
4679,1,0,4.2,532,37,19,484,600.0,1914
4680,1,0,4.3,336,37,19,449,800.0,532
4681,1,0,4.1,1555,37,19,83,750.0,1261
4682,0,0,3.9,1155,36,19,418,650.0,1914
4683,1,1,4.1,1774,37,53,686,1200.0,574
4684,0,1,4.1,770,36,20,41,800.0,1914
4685,1,0,4.0,181,26,19,956,550.0,1378
4686,0,1,4.1,759,35,4,940,1200.0,1914
4687,1,0,4.6,406,3,19,0,1000.0,1914
4688,1,1,4.2,2709,35,12,321,1000.0,1555
4689,1,1,4.0,1509,35,12,304,900.0,1914
4690,1,0,3.9,1138,37,19,1066,500.0,1914
4691,0,1,4.2,1192,26,25,759,1200.0,1914
4692,1,0,4.1,1112,37,19,224,750.0,1650
4693,1,1,4.0,792,39,19,903,900.0,1914
4694,1,0,4.0,957,39,19,1324,500.0,1914
4695,1,0,4.0,313,37,19,494,800.0,1914
4696,1,1,3.9,484,37,19,1127,700.0,1914
4697,1,1,4.1,1336,20,19,1084,800.0,1111
4698,0,1,4.4,320,37,19,831,1200.0,1914
4699,1,1,4.2,869,37,12,267,600.0,369
4700,1,0,4.2,1059,37,12,314,800.0,1914
4701,0,0,4.1,674,37,19,1258,650.0,1914
4702,1,1,4.1,218,37,19,979,600.0,847
4703,1,1,4.2,1430,26,19,50,800.0,492
4704,1,0,3.9,778,37,19,205,750.0,1914
4705,1,0,3.8,658,37,19,498,500.0,1914
4706,1,0,4.1,137,37,12,363,1200.0,1914
4707,1,0,4.1,306,39,12,330,600.0,1914
4708,0,1,4.1,1235,37,46,510,1500.0,1914
4709,1,0,3.8,208,3,19,183,700.0,365
4710,1,1,4.1,400,37,14,338,1200.0,651
4711,0,1,4.1,466,26,19,828,700.0,1914
4712,1,0,4.0,510,39,19,454,750.0,1914
4713,0,0,3.9,737,38,5,12,1400.0,1914
4714,0,1,3.9,144,37,54,699,1000.0,1914
4715,1,0,4.1,588,26,19,452,700.0,1914
4716,1,1,4.2,1692,37,12,368,650.0,1914
4717,1,0,4.0,1308,26,19,505,750.0,1914
4718,1,1,4.0,790,26,19,558,1300.0,1295
4719,1,1,4.0,1014,26,54,687,1300.0,474
4720,1,1,4.2,344,37,19,903,500.0,1914
4721,1,1,4.1,1027,3,19,903,1000.0,1914
4722,1,0,4.0,508,26,18,369,1000.0,1914
4723,1,1,4.0,235,37,19,891,800.0,1603
4724,0,1,4.1,446,39,19,903,650.0,1914
4725,1,1,4.2,239,26,21,277,600.0,1914
4726,1,1,4.0,1382,39,19,541,1100.0,1914
4727,1,0,3.7,111,3,19,34,800.0,958
4728,1,1,4.4,4386,26,21,1161,600.0,323
4729,1,0,4.3,480,37,12,413,450.0,1914
4730,1,0,3.8,473,37,19,1263,500.0,1914
4731,0,1,3.9,281,39,20,587,1000.0,1914
4732,1,0,3.7,65,37,19,76,800.0,1752
4733,0,1,3.9,579,37,56,576,1300.0,1914
4734,1,0,3.9,823,37,19,452,550.0,1914
4735,0,0,4.0,130,26,58,1258,300.0,1914
4736,1,0,3.9,320,3,19,940,650.0,684
4737,0,0,4.2,386,26,12,341,700.0,1914
4738,0,0,4.1,1223,37,58,869,400.0,1914
4739,1,0,4.5,2594,37,32,741,500.0,279
4740,1,1,4.2,293,37,19,1214,800.0,1108
4741,0,1,3.9,1388,37,43,573,1400.0,1914
4742,1,0,3.9,452,39,19,151,600.0,1914
4743,0,0,4.3,988,37,58,499,350.0,1914
4744,1,0,3.7,259,37,19,889,750.0,467
4745,1,0,3.5,888,39,19,1084,650.0,1914
4746,1,0,3.7,158,27,19,193,700.0,1914
4747,1,0,4.0,310,27,12,308,750.0,1410
4748,1,0,4.1,1003,37,19,1094,700.0,1657
4749,0,0,3.8,83,27,58,918,400.0,1914
4750,0,0,3.8,157,20,44,556,1300.0,1914
4751,0,0,4.1,172,39,12,291,650.0,1914
4752,1,0,3.8,232,27,19,53,600.0,1914
4753,1,0,4.0,610,39,19,126,500.0,1914
4754,1,0,4.1,164,27,58,197,400.0,1914
4755,1,0,4.2,189,38,58,1303,300.0,1914
4756,0,0,4.1,873,26,58,1227,300.0,1914
4757,1,0,3.2,908,37,19,1089,600.0,1914
4758,0,1,4.2,117,39,19,1126,800.0,1914
4759,1,0,4.2,522,39,58,1324,450.0,1914
4760,1,0,3.8,53,39,58,710,350.0,1914
4761,1,1,3.5,59,20,19,1008,700.0,1914
4762,1,0,4.3,165,37,58,260,500.0,1914
4763,0,0,3.9,118,27,19,931,800.0,1914
4764,1,0,4.4,384,39,58,1254,300.0,1914
4765,0,0,4.2,51,37,58,1227,200.0,1914
4766,1,0,4.1,90,37,12,304,600.0,1154
4767,0,1,4.3,104,39,19,911,1000.0,1914
4768,1,0,4.2,556,37,58,1326,400.0,1914
4769,1,0,4.3,245,37,58,1323,600.0,439
4770,0,0,3.7,202,26,19,1033,900.0,1914
4771,1,0,4.3,277,39,58,903,450.0,1914
4772,1,0,4.0,750,22,58,903,250.0,1914
4773,1,0,3.8,47,37,12,365,600.0,1914
4774,1,0,3.0,66,37,19,151,700.0,1864
4775,0,1,4.1,353,35,35,629,2000.0,1914
4776,0,0,3.9,124,3,12,359,500.0,1914
4777,1,0,3.6,122,20,19,1234,550.0,1914
4778,0,0,4.0,181,37,47,903,150.0,1914
4779,1,0,3.7,72,27,19,951,450.0,1914
4780,1,0,3.8,149,37,19,212,600.0,1882
4781,1,0,3.9,1043,39,58,255,600.0,694
4782,0,0,3.8,103,36,4,683,1500.0,1914
4783,0,0,4.1,208,37,58,146,200.0,1914
4784,1,0,4.1,323,39,12,270,700.0,1914
4785,1,0,3.7,125,26,11,167,400.0,569
4786,1,0,4.0,152,37,11,168,350.0,1914
4787,0,0,3.8,38,38,19,1145,900.0,1914
4788,1,0,3.8,331,20,58,903,350.0,1914
4789,1,0,4.0,138,39,19,914,800.0,1914
4790,1,0,3.5,79,27,19,56,600.0,544
4791,0,1,3.9,165,26,19,1260,1000.0,1914
4792,0,0,3.9,371,20,19,1256,400.0,1914
4793,1,0,3.8,76,37,58,155,500.0,1592
4794,1,0,4.2,99,39,32,613,900.0,1914
4795,1,0,3.8,172,37,19,1124,400.0,1414
4796,1,0,3.9,48,20,58,646,400.0,1914
4797,0,0,4.0,193,26,19,1233,500.0,1914
4798,1,0,3.8,264,39,19,902,650.0,1914
4799,1,0,2.6,208,26,19,486,650.0,1914
4800,1,0,3.4,212,20,19,995,800.0,1914
4801,0,0,3.4,97,26,20,1235,1100.0,1914
4802,1,0,4.2,413,37,12,342,700.0,1914
4803,1,1,3.6,107,37,19,940,900.0,1914
4804,1,0,3.9,67,27,58,642,200.0,1914
4805,1,0,3.9,459,20,58,202,600.0,1914
4806,1,0,4.0,108,27,58,259,500.0,1914
4807,1,0,3.8,84,20,58,468,400.0,1914
4808,1,0,4.0,684,37,58,499,250.0,1914
4809,0,0,3.9,139,39,64,1298,200.0,1914
4810,1,0,3.6,64,6,19,477,400.0,1914
4811,1,0,4.2,166,37,58,642,300.0,1914
4812,1,1,3.5,551,3,19,976,600.0,1914
4813,1,0,3.7,244,26,19,221,450.0,1914
4814,0,0,4.0,161,27,58,681,200.0,1914
4815,0,0,3.8,69,3,13,278,700.0,1914
4816,1,0,3.5,239,37,19,1115,1000.0,463
4817,1,1,4.2,325,39,19,947,800.0,1914
4818,1,0,4.1,301,27,58,1242,200.0,1914
4819,1,0,3.8,146,26,19,420,600.0,1914
4820,1,0,4.0,911,3,58,867,600.0,1914
4821,1,0,3.9,498,38,58,1296,300.0,1914
4822,1,0,3.9,126,27,58,1258,400.0,1914
4823,1,0,3.8,122,27,19,849,700.0,1914
4824,1,0,3.3,67,3,19,940,600.0,1914
4825,1,0,4.0,76,35,58,1267,300.0,1914
4826,0,0,3.3,50,3,39,420,400.0,1914
4827,1,0,3.8,190,20,58,1245,250.0,629
4828,1,0,3.3,394,39,58,903,400.0,1914
4829,1,0,3.8,41,39,58,652,400.0,1874
4830,1,0,3.8,139,37,58,1259,200.0,62
4831,1,0,3.9,315,27,58,1297,300.0,1914
4832,1,0,4.2,450,27,12,289,400.0,1914
4833,0,1,3.8,169,36,4,1256,1300.0,1914
4834,1,0,4.1,119,20,58,1249,200.0,1914
4835,1,0,4.2,289,3,58,5,400.0,1914
4836,0,0,3.1,117,39,58,181,200.0,1914
4837,0,0,3.3,177,26,19,963,950.0,1914
4838,1,0,3.9,153,26,39,341,400.0,1914
4839,0,0,4.0,57,37,19,1322,400.0,1914
4840,1,0,3.9,391,39,19,705,750.0,1914
4841,1,0,3.6,207,37,19,815,500.0,1914
4842,1,0,4.0,166,27,58,1258,400.0,1914
4843,1,0,3.8,57,39,19,1213,700.0,420
4844,1,0,3.4,34,39,19,1072,650.0,1914
4845,1,0,3.9,97,27,58,1227,200.0,1914
4846,1,0,3.6,95,33,58,1052,300.0,1534
4847,1,0,3.8,41,39,58,181,200.0,1914
4848,0,0,3.8,40,26,58,1227,100.0,1914
4849,0,0,3.8,109,37,12,304,800.0,1914
4850,1,0,3.7,59,20,12,356,600.0,1914
4851,0,1,3.5,32,37,19,940,1000.0,1914
4852,1,0,3.8,46,27,29,745,400.0,262
4853,1,0,3.9,85,39,58,903,400.0,1914
4854,1,0,3.9,551,39,58,643,600.0,1914
4855,1,0,2.8,151,39,19,948,700.0,1914
4856,1,0,3.9,247,27,12,323,400.0,1914
4857,1,0,3.8,46,26,58,1159,450.0,1914
4858,1,0,3.9,386,26,58,1169,600.0,1914
4859,0,0,3.9,152,39,39,466,500.0,1914
4860,1,0,3.9,344,20,58,940,500.0,582
4861,1,0,3.0,59,26,19,488,650.0,1914
4862,1,1,4.0,128,20,19,1096,900.0,1914
4863,1,0,3.9,96,33,58,1044,350.0,101
4864,1,0,4.1,609,3,58,903,400.0,595
4865,0,0,3.5,70,39,58,1306,200.0,1914
4866,0,0,3.7,36,39,40,811,400.0,1914
4867,1,0,3.7,132,26,12,406,400.0,1914
4868,1,0,2.8,102,3,58,940,350.0,1914
4869,0,0,4.2,377,26,58,1258,300.0,1914
4870,1,0,3.9,75,3,58,1146,200.0,1914
4871,1,0,3.9,194,26,19,1258,400.0,1914
4872,0,0,2.3,175,26,19,903,450.0,1914
4873,1,0,3.9,64,37,58,836,300.0,1914
4874,0,0,2.8,64,39,58,1258,300.0,1914
4875,1,0,3.9,92,26,58,1267,300.0,1914
4876,1,0,4.2,76,37,58,1201,450.0,1914
4877,0,0,3.8,40,39,19,1237,500.0,1914
4878,0,0,2.8,53,36,3,147,600.0,1914
4879,0,0,3.8,89,37,58,1054,300.0,1914
4880,0,0,2.9,231,26,29,622,800.0,1914
4881,1,0,3.7,51,3,58,903,300.0,1914
4882,1,0,3.8,75,27,58,814,300.0,1914
4883,1,0,3.0,72,37,58,255,600.0,1212
4884,0,0,3.6,68,39,39,805,550.0,1914
4885,0,0,3.8,82,39,58,442,200.0,1914
4886,0,0,2.2,90,3,19,940,750.0,1914
4887,0,0,2.9,53,39,58,834,300.0,1914
4888,0,0,3.5,56,3,58,1256,400.0,1914
4889,0,0,3.4,25,26,58,1287,200.0,1914
4890,1,0,2.7,85,26,12,400,500.0,1914
4891,1,0,3.0,57,27,58,1046,400.0,1914
4892,0,0,3.7,91,27,19,940,900.0,1914
4893,1,0,4.1,205,37,58,642,250.0,1914
4894,0,0,3.8,89,26,58,670,400.0,1914
4895,1,0,3.1,68,27,58,890,550.0,1914
4896,1,0,3.8,62,22,58,675,350.0,1914
4897,1,1,3.8,256,3,19,57,800.0,1914
4898,1,0,2.3,298,6,58,221,450.0,455
4899,1,0,3.8,187,26,12,267,500.0,1914
4900,0,1,4.5,3902,37,56,692,1000.0,1914
4901,0,1,4.4,1149,0,20,1079,1100.0,1914
4902,1,1,4.1,624,0,20,109,1500.0,1914
4903,0,1,4.0,165,0,4,683,1100.0,1914
4904,0,1,4.4,1533,37,50,884,2000.0,1914
4905,0,1,4.5,6348,39,5,864,1600.0,1914
4906,1,1,4.4,4315,26,48,505,1600.0,1914
4907,0,1,4.4,110,37,43,1164,1500.0,1914
4908,0,1,4.6,866,36,50,550,1400.0,1914
4909,0,1,4.6,4947,37,25,630,1800.0,1914
4910,0,1,3.9,1771,26,4,698,1300.0,1914
4911,0,1,4.0,2151,37,43,507,1000.0,1914
4912,1,1,4.2,1365,39,20,96,1400.0,1914
4913,1,1,4.1,587,26,20,551,1200.0,1914
4914,0,1,4.1,759,35,4,940,1200.0,1914
4915,0,1,4.2,1192,26,25,759,1200.0,1914
4916,0,1,4.1,1235,37,46,510,1500.0,1914
4917,0,0,3.9,737,38,5,12,1400.0,1914
4918,0,1,3.9,144,37,54,699,1000.0,1914
4919,1,1,4.0,1014,26,54,687,1300.0,1914
4920,0,1,3.9,579,37,56,576,1300.0,1914
4921,0,1,3.9,1388,37,43,573,1400.0,1914
4922,0,0,3.8,103,36,4,683,1500.0,1914
4923,0,0,3.4,97,26,20,1235,1100.0,1914
4924,0,1,3.8,169,36,4,1256,1300.0,1914
4925,0,1,4.4,1154,0,20,1079,1100.0,1914
4926,0,1,4.5,6349,39,5,864,1600.0,1914
4927,1,1,4.1,625,0,20,109,1500.0,1914
4928,0,1,4.0,165,0,4,683,1100.0,1914
4929,0,1,4.7,10422,37,20,1040,1400.0,1914
4930,0,1,4.5,3903,37,56,692,1000.0,1914
4931,0,1,4.5,2233,39,20,881,1100.0,1914
4932,1,1,4.5,3130,37,20,973,1500.0,1914
4933,1,1,4.4,2493,3,53,1059,900.0,1914
4934,0,0,4.3,2349,37,53,690,1400.0,1914
4935,0,1,4.5,6349,39,5,864,1600.0,1914
4936,1,1,4.9,2184,37,20,105,1500.0,1914
4937,0,1,4.8,4390,37,4,518,1000.0,1914
4938,1,1,4.4,454,39,20,903,1500.0,1914
4939,0,1,4.6,4965,37,25,630,1800.0,1914
4940,0,1,4.3,1203,26,5,630,1500.0,1914
4941,0,1,4.4,1213,36,49,29,1200.0,1914
4942,0,1,3.9,1774,26,4,698,1300.0,1914
4943,0,1,4.3,958,3,20,1118,1000.0,1914
4944,1,1,4.3,2562,37,4,551,1200.0,1914
4945,1,1,4.2,1365,39,20,96,1400.0,1914
4946,1,1,4.2,541,37,25,998,1000.0,1914
4947,1,1,4.4,383,37,20,865,1500.0,1914
4948,1,1,4.1,587,26,20,551,1200.0,1914
4949,0,1,4.1,771,36,20,41,800.0,1914
4950,1,1,4.1,1774,37,53,686,1200.0,1914
4951,0,1,4.1,759,35,4,940,1200.0,1914
4952,0,1,4.2,1194,26,25,759,1200.0,1914
4953,1,1,4.1,400,37,14,338,1200.0,1914
4954,0,0,3.9,738,38,5,12,1400.0,1914
4955,0,1,3.9,144,37,54,699,1000.0,1914
4956,1,1,4.0,1015,26,54,687,1300.0,1914
4957,0,1,3.9,281,39,20,587,1000.0,1914
4958,0,1,3.9,579,37,56,576,1300.0,1914
4959,0,0,3.8,157,20,44,556,1300.0,1914
4960,0,0,3.9,105,36,4,683,1500.0,1914
4961,0,0,3.4,97,26,20,1235,1100.0,1914
4962,0,1,3.8,169,36,4,1256,1300.0,1914
4963,1,1,3.8,203,55,19,995,1200.0,1914
4964,1,1,4.2,4733,10,19,948,1500.0,1914
4965,1,1,4.4,1112,10,20,159,1200.0,1914
4966,1,1,4.5,1401,10,20,452,1700.0,1914
4967,1,0,4.0,3213,10,19,1105,750.0,1914
4968,0,1,4.5,2198,55,19,860,1800.0,1914
4969,1,1,4.3,3130,44,19,1117,1500.0,1914
4970,0,1,4.4,2119,43,35,1033,2200.0,1914
4971,0,0,4.6,983,44,35,1311,3000.0,1914
4972,1,1,4.0,1913,44,19,1319,2100.0,1914
4973,0,1,4.3,152,63,35,14,2800.0,1914
4974,1,1,4.3,765,43,19,1184,1400.0,1914
4975,0,1,4.4,1065,63,19,1042,1600.0,1914
4976,0,1,4.3,679,55,35,632,2500.0,1914
4977,0,0,4.3,689,44,35,638,3000.0,1914
4978,0,0,4.1,1007,54,19,971,500.0,1914
4979,0,0,4.3,458,43,24,135,1500.0,1914
4980,0,1,4.2,332,43,20,1084,1000.0,1914
4981,0,1,4.3,614,54,35,1043,3400.0,1914
4982,0,0,4.0,53,55,35,111,2000.0,1914
4983,1,0,4.0,48,7,19,794,1500.0,1914
4984,1,1,4.0,188,59,20,1073,1300.0,1914
4985,1,0,4.0,164,55,20,903,1700.0,1914
4986,0,1,4.3,326,55,19,1008,1200.0,1914
4987,1,1,4.3,1048,43,19,761,1600.0,1914
4988,1,1,4.0,929,7,19,1182,800.0,1914
4989,0,0,3.9,183,63,19,1037,2200.0,1914
4990,0,1,3.9,312,54,35,1062,2000.0,1914
4991,0,0,3.1,123,43,20,1025,1200.0,1914
4992,0,0,2.8,252,25,19,940,1000.0,1914
4993,0,1,3.9,100,54,19,903,1900.0,1914
4994,0,0,2.8,132,7,19,1139,650.0,1914
4995,0,0,3.9,89,61,19,1098,1400.0,1914
4996,1,0,4.1,118,55,19,516,1000.0,1914
4997,0,0,3.0,108,44,19,1025,800.0,1914
4998,0,0,3.7,145,55,21,463,1000.0,1914
4999,1,0,3.9,158,25,19,492,1300.0,1914
5000,1,1,3.8,198,44,19,762,1600.0,1914
5001,0,1,4.2,271,44,35,773,3000.0,1914
5002,0,0,3.8,67,55,19,1227,500.0,1914
5003,0,1,3.9,106,7,19,472,1000.0,1914
5004,0,0,3.8,52,55,19,1033,1200.0,1914
5005,0,0,2.3,116,55,19,486,650.0,1914
5006,0,1,4.1,339,52,35,776,2500.0,1914
5007,0,1,4.0,324,13,43,1100,1300.0,1914
5008,1,1,4.2,552,58,19,462,1200.0,1914
5009,1,1,4.2,475,13,19,1004,1700.0,1914
5010,1,1,3.8,91,13,19,1129,1800.0,1914
5011,0,1,3.8,102,52,19,1243,1600.0,1914
5012,0,1,3.9,158,13,19,1143,1100.0,1914
5013,1,1,4.3,945,10,12,305,750.0,1914
5014,1,1,4.3,2669,44,12,323,1200.0,1914
5015,1,0,4.2,382,63,12,1171,500.0,1914
5016,0,0,4.6,2263,10,12,399,1100.0,1914
5017,0,1,4.0,1706,10,12,306,1000.0,1914
5018,0,0,4.4,2638,10,12,262,600.0,1914
5019,1,0,4.3,3548,10,12,368,650.0,1914
5020,0,0,4.3,788,10,15,364,900.0,1914
5021,1,0,4.1,461,10,12,273,700.0,1914
5022,1,0,3.9,67,10,9,412,500.0,272
5023,0,0,4.1,526,10,12,341,700.0,1914
5024,1,1,4.2,2840,54,21,786,800.0,1914
5025,1,1,4.4,693,44,21,7,1700.0,1914
5026,0,0,4.5,3573,61,12,266,900.0,1914
5027,1,0,4.4,1093,43,1,139,600.0,1914
5028,0,1,4.1,564,44,21,1064,2500.0,1914
5029,0,0,4.3,523,43,1,1190,1400.0,1914
5030,0,0,4.3,67,54,12,388,400.0,1914
5031,0,0,4.2,164,63,12,402,750.0,1914
5032,1,0,4.1,115,55,12,132,700.0,1914
5033,1,0,4.3,569,63,12,324,700.0,1914
5034,0,0,4.0,1445,44,32,614,500.0,1914
5035,0,0,4.1,388,43,12,262,1100.0,1914
5036,1,0,3.7,66,63,12,391,800.0,1914
5037,0,0,4.0,47,63,12,370,750.0,1914
5038,0,0,4.2,618,7,12,295,500.0,1914
5039,1,0,3.6,95,25,15,297,650.0,1914
5040,1,0,4.2,116,44,13,278,500.0,1914
5041,0,1,3.7,90,43,13,281,1000.0,1914
5042,1,0,3.8,72,7,12,271,650.0,1914
5043,0,0,4.1,104,43,18,380,1200.0,1914
5044,1,0,3.9,462,63,15,268,800.0,1914
5045,0,1,3.9,314,44,12,321,800.0,1914
5046,1,0,4.0,85,54,34,355,400.0,1914
5047,1,0,4.3,1133,25,12,351,800.0,1914
5048,1,0,3.8,96,63,12,336,600.0,1914
5049,1,0,3.8,37,63,19,164,400.0,1914
5050,0,0,3.7,145,55,21,463,1000.0,1914
5051,0,0,3.9,74,61,12,299,500.0,1914
5052,1,0,3.4,122,54,12,289,600.0,1914
5053,0,0,4.2,115,63,21,837,1000.0,1914
5054,1,0,3.6,104,7,12,321,800.0,1914
5055,1,0,4.1,125,44,21,528,900.0,1914
5056,1,0,3.8,260,44,12,262,700.0,1914
5057,0,0,3.6,46,7,12,262,350.0,1914
5058,1,1,4.7,4677,13,55,1152,1300.0,1914
5059,1,0,4.3,655,13,16,341,750.0,1914
5060,1,0,4.1,153,66,12,365,300.0,1914
5061,1,1,4.3,860,13,21,529,1000.0,1914
5062,1,0,4.2,740,13,12,323,750.0,1914
5063,0,1,3.9,297,58,12,365,750.0,1914
5064,0,0,4.0,44,66,12,394,1100.0,1914
5065,1,0,4.2,255,66,12,319,500.0,1914
5066,1,0,4.1,128,66,28,181,650.0,1914
5067,1,0,3.1,57,18,68,1001,400.0,1914
5068,1,0,3.8,97,66,28,1159,750.0,1914
5069,1,0,4.0,3213,10,19,1105,750.0,1914
5070,1,0,3.8,101,66,28,934,500.0,1914
5071,1,0,3.3,73,50,28,1163,750.0,1914
5072,1,0,4.1,291,38,58,258,600.0,1914
5073,1,1,4.4,2866,18,19,83,750.0,1394
5074,1,0,3.7,75,18,58,903,300.0,1914
5075,1,0,3.9,58,24,28,870,600.0,1914
5076,1,0,4.3,423,24,32,611,400.0,1914
5077,1,1,4.1,1852,63,12,368,650.0,1914
5078,1,0,4.0,85,54,34,355,400.0,1914
5079,1,0,3.7,270,24,28,1019,500.0,342
5080,1,0,3.4,334,24,19,64,550.0,1459
5081,1,0,4.1,41,10,29,618,150.0,1914
5082,1,0,2.1,254,24,28,1092,500.0,1914
5083,1,0,4.3,7547,10,43,27,1500.0,1914
5084,1,0,3.9,143,49,19,184,800.0,1914
5085,1,0,3.7,266,58,58,1167,400.0,1914
